aX,aY,aZ,gX,gY,gZ
0.175,-0.640,2.262,-216.064,-73.730,-5.432
0.179,-0.406,1.831,-249.878,-87.708,-3.845
0.155,-0.323,1.577,-304.382,-100.769,8.972
0.117,-0.251,1.113,-320.923,-100.098,15.564
0.099,-0.211,0.956,-323.364,-113.220,17.395
0.101,-0.114,0.735,-316.162,-132.019,11.780
0.082,-0.072,0.540,-309.509,-170.105,3.479
0.068,-0.024,0.468,-315.674,-155.212,-0.549
0.155,0.125,0.387,-319.702,-130.066,-1.953
0.186,0.186,0.335,-320.923,-93.323,15.564
0.080,0.292,0.104,-314.819,-80.933,31.616
-0.030,0.349,-0.002,-296.509,-45.776,42.603
-0.164,0.383,-0.148,-287.537,-28.259,35.400
-0.177,0.399,-0.237,-274.780,-29.358,17.456
-0.258,0.458,-0.587,-269.043,-50.354,12.512
-0.362,0.484,-0.821,-263.123,-73.120,4.517
-0.562,0.578,-1.300,-257.446,-51.086,4.517
-0.627,0.680,-1.494,-198.364,26.489,10.132
-0.648,0.814,-1.717,-138.000,55.786,5.066
-0.585,0.777,-1.697,-3.418,50.354,-11.963
-0.521,0.685,-1.418,47.485,18.860,-9.705
-0.544,0.685,-1.244,117.798,-29.297,-0.793
-0.453,0.720,-0.942,142.151,-29.785,-2.136
-0.276,0.812,-0.770,178.101,-14.648,-6.958
-0.220,0.832,-0.709,196.411,-9.888,-7.874
-0.280,0.791,-0.502,243.591,-9.399,2.136
-0.380,0.748,-0.351,278.015,22.461,18.921
-0.466,0.618,-0.054,279.846,56.702,20.752
-0.422,0.549,0.046,257.263,120.361,8.728
-0.309,0.477,0.085,246.216,136.353,0.671
-0.272,0.413,0.071,261.902,138.123,-12.451
-0.215,0.202,0.164,282.898,138.672,-17.517
-0.151,0.108,0.310,324.646,163.025,-22.949
0.043,-0.059,0.791,340.210,178.040,-24.841
0.132,-0.143,1.051,335.266,190.124,-28.381
0.215,-0.242,1.312,309.387,174.683,-26.672
0.199,-0.263,1.301,250.671,98.999,-22.827
0.122,-0.410,1.155,238.892,60.425,-25.513
0.137,-0.512,1.161,242.432,24.597,-35.828
0.213,-0.549,1.321,220.337,22.156,-31.616
0.194,-0.411,1.398,196.106,25.269,-22.522
0.130,-0.413,1.335,147.522,38.757,-17.517
0.161,-0.553,1.287,129.028,47.363,-15.442
0.228,-0.673,1.447,154.419,50.354,4.578
0.229,-0.832,3.076,244.385,80.566,14.038
0.232,-0.469,3.869,282.410,45.288,-54.993
-0.006,-0.858,2.132,10.071,-66.162,-60.913
-0.199,-0.396,1.054,-345.520,-50.171,15.015
-0.006,0.640,0.024,-272.400,-11.475,2.197
0.087,0.608,-0.118,-58.899,-69.824,-60.303
0.113,0.224,0.200,6.165,-91.858,-57.434
0.167,0.014,0.746,64.453,-26.428,-0.854
0.142,-0.056,1.006,79.407,22.522,40.222
-0.004,-0.173,1.309,80.750,26.428,42.236
-0.046,-0.213,1.398,72.266,25.085,35.095
-0.087,-0.182,1.532,34.668,-5.188,8.484
-0.110,-0.177,1.350,14.832,-30.090,-2.930
-0.139,-0.072,1.105,-19.836,-46.875,-5.981
-0.150,0.052,0.893,-21.240,-38.086,-7.141
-0.134,0.024,0.881,-16.602,-10.498,-4.517
-0.114,0.014,0.905,-12.939,10.803,0.488
-0.066,-0.011,0.987,-9.644,13.916,0.854
-0.042,-0.025,1.024,-5.127,5.493,-1.526
-0.021,-0.025,1.046,-5.127,-2.136,-1.526
-0.032,-0.021,1.027,-6.470,-10.681,1.648
-0.054,-0.027,0.980,-6.104,-10.925,2.930
-0.069,-0.023,0.971,-3.296,-10.437,4.028
-0.106,-0.023,0.967,-1.770,-7.812,2.991
-0.101,-0.016,0.984,0.854,-2.747,0.366
-0.087,-0.008,1.043,1.587,-4.395,1.099
-0.095,-0.020,1.056,-2.319,-6.042,3.052
-0.084,-0.033,1.044,-6.287,-3.906,2.930
-0.071,-0.006,1.023,-11.169,-7.690,4.578
-0.083,-0.001,0.999,-12.329,-11.230,6.897
-0.083,0.001,0.955,-11.353,-8.362,8.850
-0.075,0.007,0.963,-4.822,-11.963,8.972
-0.111,0.004,0.997,-3.113,-15.991,10.315
-0.135,-0.002,0.994,-6.592,-5.493,8.667
-0.110,-0.004,0.980,-6.836,1.648,5.554
-0.098,-0.004,0.993,-4.211,0.549,3.601
-0.128,-0.010,1.010,0.061,-14.404,4.456
-0.127,-0.006,0.997,-1.770,-13.245,4.883
-0.086,0.011,0.985,-4.456,-4.211,5.127
-0.080,0.014,1.000,-2.441,-7.996,6.531
-0.116,-0.003,1.022,0.000,-20.081,9.888
-0.128,-0.004,1.006,-6.714,-6.042,9.094
-0.103,0.005,0.970,-8.118,2.258,8.484
-0.104,0.008,0.975,-3.784,-1.465,10.193
-0.151,-0.008,0.998,-2.197,-5.249,10.986
-0.169,0.006,0.984,-5.127,0.427,8.911
-0.166,0.012,0.970,-3.906,6.348,3.723
-0.162,0.016,0.963,-0.977,4.944,1.282
-0.165,0.014,0.969,3.784,3.357,-2.686
-0.149,0.006,0.979,4.578,5.310,-4.395
-0.126,0.004,0.983,5.066,8.301,-5.798
-0.086,-0.005,0.998,5.798,6.958,-5.371
-0.078,-0.011,1.007,6.104,2.808,-2.808
-0.067,-0.006,1.015,4.639,3.174,-0.427
-0.064,-0.000,1.011,0.732,7.080,5.676
-0.078,-0.004,0.987,0.366,8.484,7.935
-0.093,-0.014,0.973,3.113,9.460,8.789
-0.125,-0.019,0.969,5.310,9.277,7.263
-0.130,-0.020,0.976,9.338,9.949,2.808
-0.129,-0.016,0.994,10.742,9.949,0.916
-0.128,-0.011,1.005,11.230,9.155,-1.465
-0.128,-0.003,1.026,10.315,8.789,-2.075
-0.124,0.000,1.025,8.606,7.141,-3.479
-0.109,0.000,1.014,8.423,4.883,-3.967
-0.103,-0.005,1.013,7.019,0.488,-3.601
-0.080,-0.003,1.012,5.249,0.977,-2.686
-0.068,-0.003,1.005,4.150,0.854,-0.977
-0.074,-0.018,0.981,5.981,-1.038,-1.404
-0.086,-0.035,0.988,10.437,-1.892,-3.418
-0.088,-0.037,0.999,10.437,1.526,-2.441
-0.088,-0.043,1.022,9.338,2.625,-1.648
-0.086,-0.046,1.027,4.883,3.113,-0.610
-0.075,-0.044,1.013,2.869,2.686,0.000

0.314,-0.727,2.195,-15.747,42.297,-2.197
0.371,-0.783,2.324,-66.040,-15.991,0.305
0.320,-0.822,2.268,-103.149,-46.448,1.404
0.304,-0.752,2.127,-177.551,-67.322,3.479
0.318,-0.521,1.753,-209.656,-70.251,8.484
0.316,-0.447,1.556,-253.723,-74.585,27.344
0.270,-0.389,1.238,-265.991,-76.782,38.086
0.166,-0.370,1.008,-276.978,-96.436,50.293
0.082,-0.341,0.925,-278.870,-111.938,49.255
-0.059,-0.168,0.845,-275.696,-132.751,32.227
-0.103,-0.078,0.791,-293.701,-122.620,16.785
-0.158,0.040,0.541,-313.599,-102.417,17.761
-0.202,0.056,0.385,-348.694,-70.007,30.273
-0.300,0.127,0.052,-359.680,-68.420,31.982
-0.320,0.206,-0.178,-364.929,-86.426,9.338
-0.375,0.263,-0.806,-362.305,-101.440,-11.719
-0.414,0.293,-1.174,-355.164,-112.549,-43.091
-0.448,0.556,-1.921,-334.961,-93.994,-44.495
-0.507,0.764,-2.231,-221.924,-25.146,-20.203
-0.650,1.060,-2.346,-133.362,-0.488,-8.850
-0.674,1.018,-2.086,46.814,14.099,-5.859
-0.639,0.687,-1.225,111.084,14.954,-9.338
-0.604,0.606,-0.813,181.335,28.809,-15.442
-0.450,0.689,-0.234,198.059,41.077,-20.569
-0.351,0.745,-0.059,207.153,46.265,-28.320
-0.229,0.811,0.114,204.285,31.555,-25.574
-0.223,0.822,0.123,196.472,-7.263,-17.090
-0.268,0.809,0.105,194.885,-17.456,-15.259
-0.301,0.796,0.132,193.542,-9.216,-11.658
-0.344,0.779,0.213,189.087,9.644,-7.935
-0.334,0.748,0.242,177.368,62.378,1.648
-0.279,0.626,0.311,178.223,87.646,5.920
-0.264,0.568,0.344,192.749,122.803,5.859
-0.266,0.388,0.427,204.834,131.653,-0.671
-0.249,0.260,0.500,229.248,145.630,-20.264
-0.105,0.067,0.773,241.821,155.029,-28.992
-0.002,0.001,0.948,256.775,157.532,-41.992
0.222,-0.149,1.290,254.883,148.743,-45.654
0.311,-0.198,1.422,232.056,109.070,-42.236
0.366,-0.314,1.529,216.003,77.637,-36.377
0.321,-0.363,1.517,181.885,7.385,-32.898
0.229,-0.391,1.424,159.973,-11.292,-33.142
0.212,-0.329,1.330,113.647,-10.803,-30.334
0.173,-0.215,1.104,97.595,-7.324,-27.649
0.139,-0.230,1.013,93.262,-7.263,-21.667
0.136,-0.412,1.147,102.539,0.549,-15.625
0.159,-0.538,1.544,178.223,64.209,10.071
0.322,-0.451,2.928,245.483,116.455,14.709
0.333,-0.279,3.225,105.347,29.297,-18.250
-0.026,-0.370,1.715,-58.472,-64.819,-11.353
-0.130,-0.029,0.990,-150.146,-129.272,-8.179
-0.170,0.333,0.362,-106.384,-132.874,-29.846
-0.163,0.292,0.288,-23.071,-72.815,-39.856
-0.021,0.204,0.355,0.793,-23.682,-23.682
0.042,0.125,0.516,41.992,36.926,16.235
0.062,-0.037,0.992,59.631,42.664,28.931
0.032,-0.101,1.194,66.467,30.762,29.907
0.005,-0.165,1.388,54.260,18.555,22.766
-0.007,-0.140,1.379,17.944,-16.052,9.277
-0.068,-0.046,1.197,1.892,-30.640,5.066
-0.087,0.000,1.075,-15.381,-36.743,1.892
-0.096,0.042,0.898,-15.076,-33.936,2.808
-0.113,0.017,0.869,-4.578,-23.865,6.104
-0.110,0.002,0.889,1.221,-15.747,6.714
-0.090,-0.026,0.971,10.559,-4.211,5.249
-0.086,-0.041,1.019,13.428,-4.761,4.578
-0.090,-0.060,1.074,10.315,-8.301,3.723
-0.079,-0.053,1.074,5.066,-7.507,3.540
-0.076,-0.037,1.034,-2.563,-9.460,4.578
-0.080,-0.036,1.008,-5.920,-8.667,5.371
-0.055,-0.014,0.978,-6.470,-5.798,6.226
-0.063,-0.011,0.971,-2.075,-7.996,9.399
-0.113,-0.033,0.972,0.610,-10.254,9.521
-0.118,-0.029,0.981,1.465,-11.841,8.057
-0.142,-0.015,1.005,1.953,-14.282,8.240
-0.172,-0.018,1.013,2.686,-13.672,8.057
-0.193,-0.017,0.988,0.122,-6.409,5.981
-0.177,-0.016,0.970,-1.709,3.357,-0.183
-0.129,-0.021,0.980,0.916,1.465,-2.930
-0.112,-0.023,1.001,4.150,-2.197,-4.822
-0.087,-0.025,1.021,2.808,-0.427,-3.967
-0.083,-0.020,1.016,-1.526,3.845,-1.099
-0.088,-0.025,0.989,-2.258,4.395,-0.061
-0.096,-0.034,0.978,-0.793,3.052,0.427
-0.102,-0.040,0.984,2.136,-1.038,1.099
-0.105,-0.038,0.999,2.380,-1.770,1.770
-0.100,-0.027,0.998,-0.244,1.831,4.944
-0.084,0.004,0.986,-1.526,4.456,7.446
-0.082,0.009,0.981,-0.488,7.263,12.268
-0.091,-0.003,0.980,1.343,7.629,13.672
-0.100,-0.016,0.987,6.287,6.714,13.062
-0.125,-0.031,1.013,8.240,4.944,11.658
-0.137,-0.041,1.023,8.057,2.563,8.789
-0.144,-0.062,1.025,6.042,1.892,7.263
-0.144,-0.067,1.019,1.831,0.671,2.869
-0.126,-0.045,1.003,0.793,-0.061,0.671
-0.113,-0.029,1.000,0.977,-2.380,-1.160
-0.094,-0.020,1.001,1.282,-2.319,-0.854
-0.084,-0.024,1.008,0.854,-0.549,0.671
-0.071,-0.039,1.015,0.427,-0.549,1.831
-0.079,-0.048,1.008,0.305,-2.136,2.930
-0.099,-0.050,1.002,0.427,-2.991,2.991
-0.110,-0.042,0.999,0.244,-4.211,3.296
-0.132,-0.041,0.980,0.244,-2.686,2.563
-0.124,-0.037,0.982,1.038,-0.183,0.305
-0.108,-0.036,1.005,1.953,-2.441,0.366
-0.108,-0.044,0.999,0.671,-1.404,0.610
-0.074,-0.039,0.988,-0.366,2.014,0.366
-0.069,-0.036,1.020,0.122,0.427,3.174
-0.085,-0.039,1.027,-0.122,-1.587,5.249
-0.115,-0.027,0.991,-2.075,-1.709,6.592
-0.118,-0.020,0.980,-2.502,0.549,6.653
-0.122,-0.021,0.985,-0.671,3.418,7.446
-0.131,-0.043,1.010,0.610,2.319,7.324
-0.130,-0.047,1.012,1.160,0.000,5.920
-0.117,-0.048,0.994,1.099,0.671,5.005
-0.109,-0.045,0.992,1.587,2.319,3.662
-0.106,-0.052,1.001,2.075,1.587,3.418
-0.109,-0.049,1.001,1.038,1.038,2.380

0.148,-0.508,1.980,-39.063,1.526,-28.687
0.099,-0.475,1.943,-84.717,-53.955,-35.339
0.096,-0.394,1.835,-146.301,-42.786,-30.579
0.117,-0.203,1.499,-172.607,-34.973,-23.865
0.098,-0.151,1.242,-193.298,-46.143,-14.832
0.095,-0.138,1.188,-187.439,-71.716,-22.217
0.131,-0.087,1.129,-187.744,-83.984,-28.259
0.145,-0.057,1.073,-201.111,-97.351,-33.142
0.136,0.026,0.900,-210.632,-98.816,-30.334
0.113,0.061,0.815,-225.342,-97.595,-19.714
0.046,0.098,0.720,-228.699,-93.079,-14.221
0.020,0.111,0.719,-228.638,-79.712,-11.536
0.010,0.122,0.731,-230.164,-77.148,-13.062
-0.010,0.150,0.714,-239.197,-77.637,-9.583
-0.101,0.243,0.608,-245.605,-77.332,-5.981
-0.149,0.309,0.496,-268.372,-66.956,-4.089
-0.194,0.457,0.097,-283.203,-54.565,-6.042
-0.194,0.531,-0.172,-295.776,-32.654,-12.085
-0.261,0.690,-0.692,-288.086,-28.137,-12.878
-0.324,0.789,-0.960,-254.333,-13.611,-7.324
-0.460,0.928,-1.454,-225.586,-1.831,-5.127
-0.498,0.976,-1.582,-136.658,28.076,0.305
-0.451,1.077,-1.478,-82.520,40.344,3.296
-0.409,1.046,-1.303,17.639,34.851,6.287
-0.380,0.891,-0.890,56.641,21.790,5.188
-0.334,0.859,-0.689,111.755,5.432,-3.967
-0.179,0.878,-0.400,127.197,0.671,-6.775
-0.111,0.910,-0.344,138.977,-11.108,-4.395
-0.089,0.949,-0.337,145.386,-19.287,1.038
-0.234,0.863,-0.265,175.659,-24.292,17.517
-0.312,0.777,-0.161,194.885,-6.287,26.367
-0.344,0.646,0.166,224.976,67.078,37.048
-0.299,0.602,0.353,230.347,98.572,34.302
-0.214,0.475,0.604,220.642,107.422,18.982
-0.211,0.381,0.632,206.604,91.614,14.465
-0.241,0.219,0.647,188.171,68.481,12.939
-0.229,0.189,0.698,194.702,72.144,10.254
-0.151,0.175,0.859,214.783,81.421,-1.038
-0.105,0.140,0.942,220.093,79.712,-5.676
-0.069,-0.029,1.040,217.346,71.167,-10.376
-0.030,-0.109,1.073,205.322,79.895,-21.301
0.102,-0.142,1.204,204.895,76.416,-26.917
0.123,-0.145,1.290,208.130,57.922,-29.541
0.116,-0.146,1.387,199.280,10.071,-20.813
0.111,-0.154,1.362,166.138,-5.798,-5.615
0.062,-0.234,1.257,152.527,-4.761,1.953
0.013,-0.284,1.216,142.944,1.587,5.554
-0.005,-0.333,1.223,132.568,25.269,-4.944
0.034,-0.335,1.308,130.066,37.231,-11.597
0.086,-0.405,1.857,145.020,65.796,0.427
0.075,-0.469,2.364,210.022,115.479,12.634
0.120,-0.252,2.693,164.795,92.834,-1.526
0.063,-0.227,2.228,-66.223,-57.922,-11.597
-0.054,0.007,1.091,-113.220,-103.027,-10.071
-0.082,0.121,0.723,-95.093,-123.108,-32.227
-0.083,0.188,0.402,-69.946,-104.248,-37.842
-0.029,0.200,0.386,-17.212,-39.978,-15.686
0.030,0.095,0.548,4.639,-12.268,3.601
0.029,0.015,0.709,35.400,28.015,34.302
0.002,-0.079,1.043,42.419,37.109,41.687
-0.023,-0.111,1.165,41.504,22.095,38.086
-0.111,-0.108,1.290,34.363,5.066,30.823
-0.167,-0.083,1.275,11.475,-21.362,16.296
-0.227,-0.031,1.122,-0.061,-28.137,9.949
-0.231,-0.008,1.034,-10.559,-30.212,1.282
-0.226,0.011,0.923,-9.644,-25.757,-1.526
-0.217,0.013,0.905,-6.287,-9.277,-4.944
-0.178,-0.001,0.917,-4.456,0.122,-5.981
-0.151,-0.008,0.947,-0.549,11.902,-7.751
-0.112,-0.027,1.024,0.366,12.573,-7.812
-0.100,-0.030,1.043,-2.502,10.132,-6.714
-0.075,-0.022,1.033,-4.089,7.202,-6.409
-0.066,-0.010,1.015,-3.906,-2.136,-5.249
-0.082,0.011,0.974,-2.625,-5.188,-4.028
-0.093,0.016,0.964,0.732,-4.028,-1.404
-0.104,0.011,0.974,2.258,-1.892,-0.366
-0.105,0.010,0.994,4.028,-0.793,1.709
-0.117,-0.005,1.032,4.150,-1.953,2.869
-0.128,-0.014,1.039,1.770,-4.395,2.930
-0.140,-0.008,1.026,-0.061,-4.822,2.197
-0.143,-0.005,1.016,-1.404,-6.226,0.488
-0.151,-0.011,1.002,-1.526,-7.080,-0.061
-0.149,-0.015,1.000,-2.136,-6.836,-0.977
-0.139,-0.019,1.006,-2.441,-7.141,-1.282
-0.127,-0.016,1.012,-4.517,-7.202,-0.977
-0.104,-0.003,1.007,-6.104,-6.287,-0.122
-0.102,0.001,0.997,-8.423,-4.456,1.953
-0.108,0.004,0.983,-9.338,-2.991,2.991
-0.113,0.003,0.976,-9.094,-1.038,4.456
-0.144,-0.007,0.973,-8.057,-1.709,4.578
-0.162,-0.008,0.984,-8.606,-0.366,2.930
-0.171,0.007,1.013,-10.742,2.441,1.770
-0.164,0.010,1.029,-16.235,5.676,0.549
-0.141,0.008,1.052,-20.020,5.310,0.000
-0.123,0.022,1.047,-29.358,5.371,-0.977
-0.104,0.048,1.005,-30.884,4.395,-1.770
-0.104,0.050,0.975,-26.367,-1.221,-4.883
-0.104,0.068,0.927,-22.400,-3.601,-5.859
-0.119,0.073,0.911,-12.268,-5.005,-4.333
-0.156,0.071,0.903,-6.775,-3.052,-2.930
-0.164,0.062,0.913,2.686,3.784,-1.526
-0.160,0.043,0.958,6.287,6.165,-1.709
-0.154,0.035,0.980,11.169,5.493,-3.723
-0.135,0.026,1.008,12.024,3.784,-4.883
-0.125,0.032,1.009,10.681,3.052,-5.493
-0.103,0.043,0.989,10.132,3.784,-5.432
-0.095,0.044,0.979,11.475,4.944,-5.249
-0.082,0.037,0.977,12.451,6.470,-5.188
-0.071,0.038,0.990,12.939,10.742,-3.235
-0.096,0.033,1.024,12.695,10.986,-1.099
-0.120,0.024,1.039,10.498,10.620,0.916
-0.138,0.022,1.053,8.423,9.460,0.610
-0.140,0.020,1.050,4.089,2.747,-0.122
-0.131,0.015,1.028,1.709,0.183,-0.122
-0.125,0.009,1.006,-1.770,1.282,-1.343
-0.092,0.015,0.977,-2.319,3.357,-2.502
-0.078,0.020,0.977,-0.305,3.723,-2.380
-0.081,0.023,0.986,1.221,2.625,-1.526
-0.090,0.024,0.984,2.747,4.395,-1.221

0.127,-0.544,2.128,-47.913,32.654,-43.213
0.143,-0.547,2.136,-108.582,-8.728,-35.339
0.163,-0.558,2.013,-139.771,-16.174,-28.809
0.203,-0.518,1.932,-179.565,-3.845,-13.184
0.216,-0.460,1.920,-194.275,-3.052,-6.592
0.209,-0.361,1.756,-237.976,-40.039,3.662
0.198,-0.340,1.571,-297.729,-88.684,16.907
0.168,-0.291,1.130,-322.205,-107.056,23.865
0.141,-0.222,0.908,-340.210,-121.521,30.090
0.083,-0.058,0.525,-355.103,-127.319,36.804
0.058,0.006,0.370,-350.037,-118.225,36.987
0.029,0.156,0.200,-315.735,-97.290,27.832
0.013,0.243,0.172,-297.485,-83.557,20.813
0.013,0.458,0.171,-276.367,-28.870,17.883
0.029,0.504,0.174,-264.893,8.179,24.048
-0.062,0.477,-0.041,-265.503,3.967,30.396
-0.180,0.499,-0.303,-269.836,-11.719,34.607
-0.437,0.616,-1.052,-268.005,-43.213,28.320
-0.588,0.663,-1.460,-248.840,-54.810,19.897
-0.805,0.871,-2.048,-168.579,-55.420,-0.671
-0.758,0.965,-2.114,-108.643,-36.377,-12.695
-0.510,0.909,-1.828,17.395,11.353,-21.057
-0.414,0.828,-1.567,114.685,24.719,-13.794
-0.205,0.746,-1.038,151.123,21.851,-13.184
-0.117,0.769,-0.830,199.951,2.686,-9.033
-0.161,0.741,-0.545,217.712,-9.155,-3.662
-0.237,0.677,-0.434,239.746,5.249,8.850
-0.336,0.609,-0.167,242.432,35.278,13.977
-0.330,0.581,-0.013,245.117,100.769,16.479
-0.203,0.492,0.292,245.178,119.995,14.343
-0.116,0.432,0.430,247.742,116.211,13.367
-0.037,0.236,0.688,255.859,96.680,16.174
-0.099,0.078,0.809,273.865,56.946,15.747
-0.224,-0.144,1.005,271.545,59.692,5.554
-0.166,-0.140,1.083,249.817,98.694,-23.132
0.094,-0.091,1.247,246.033,110.291,-31.189
0.204,-0.138,1.360,263.123,93.506,-30.823
0.285,-0.334,1.587,268.921,75.500,-25.513
0.289,-0.367,1.662,249.268,42.847,-9.399
0.166,-0.364,1.678,224.182,26.611,-5.310
0.106,-0.364,1.614,152.771,12.268,-12.573
0.133,-0.286,1.378,119.507,14.893,-15.930
0.145,-0.201,1.239,86.121,4.700,-10.193
0.065,-0.130,1.059,84.229,-4.517,-5.249
0.012,-0.158,1.074,97.595,-6.287,8.484
-0.082,-0.148,1.664,113.525,11.597,18.372
0.041,-0.544,3.380,203.369,40.039,-13.489
0.017,-1.065,2.528,164.490,-15.442,-34.973
-0.145,0.140,0.559,-170.959,-52.246,27.771
-0.029,0.468,0.253,-112.488,-39.490,-2.563
-0.028,0.192,0.356,-17.517,-62.317,-18.494
-0.113,0.073,0.522,47.852,-34.912,-8.911
-0.067,0.020,0.841,43.945,9.766,4.272
-0.018,-0.008,1.001,44.556,41.443,25.696
-0.072,-0.109,1.634,48.889,26.001,22.888
-0.122,-0.308,1.642,13.367,-29.419,5.066
-0.169,-0.124,0.883,-25.513,-33.875,6.226
-0.117,0.050,0.743,-25.513,-13.550,1.648
-0.118,0.030,0.822,-3.479,-12.268,1.099
-0.138,-0.021,0.891,14.648,-0.916,1.404
-0.092,-0.037,1.148,13.916,5.920,0.671
-0.099,-0.076,1.208,1.953,-4.944,1.526
-0.141,-0.040,0.979,-8.301,-5.127,2.014
-0.116,0.014,0.923,-10.254,6.104,1.648
-0.123,-0.018,0.991,-3.723,5.066,2.808
-0.138,-0.065,1.022,-0.977,5.310,0.671
-0.081,-0.062,1.041,-4.028,5.371,-1.404
-0.057,-0.036,1.032,-6.653,-9.155,-0.244
-0.087,-0.024,0.971,-6.226,-14.893,-0.061
-0.054,0.011,0.949,-4.700,-9.216,-1.465
-0.047,0.033,0.975,-2.075,-8.728,1.526
-0.098,0.013,1.022,2.747,-14.404,13.000
-0.129,-0.010,1.019,-0.671,-7.141,15.137
-0.149,-0.022,1.011,-2.075,-4.089,12.024
-0.160,-0.036,1.007,-1.282,-5.554,4.517
-0.175,-0.055,1.006,-1.465,-3.906,1.160
-0.174,-0.051,1.012,-2.625,-0.610,-2.686
-0.153,-0.065,0.998,-3.662,-0.793,-4.272
-0.124,-0.061,0.982,-7.263,2.319,-7.751
-0.059,-0.013,0.958,-7.263,1.770,-7.385
-0.058,0.011,0.959,-1.404,-7.385,-3.967
-0.085,0.017,0.973,1.404,-9.583,-2.563
-0.087,0.017,0.982,2.319,-4.517,3.052
-0.117,0.012,0.989,2.991,-2.930,6.531
-0.154,-0.008,0.987,4.700,-1.831,6.897
-0.175,-0.023,0.993,4.456,0.427,3.174
-0.122,-0.000,1.005,4.028,0.427,-3.296
-0.107,0.002,1.010,4.333,-1.099,-4.395
-0.097,-0.016,1.022,3.967,0.610,-3.174
-0.113,-0.035,1.020,1.648,1.892,0.793
-0.130,-0.071,0.981,-0.366,3.235,1.099
-0.114,-0.061,0.959,-1.465,4.517,0.732
-0.118,-0.031,0.944,0.977,3.113,1.038
-0.136,-0.025,0.959,5.920,2.991,2.136
-0.130,-0.007,1.014,7.080,2.869,2.686
-0.119,-0.007,1.041,7.935,-4.211,3.296
-0.109,-0.036,1.064,5.981,-7.019,3.174
-0.098,-0.039,1.042,-1.892,-4.150,3.784
-0.077,-0.013,0.988,-3.235,-2.075,4.272
-0.090,-0.005,0.984,0.488,-1.526,5.615
-0.136,-0.021,0.996,1.282,0.916,6.836
-0.147,-0.037,0.990,1.160,5.371,7.751
-0.162,-0.078,0.954,2.319,2.625,6.226
-0.167,-0.081,0.946,3.845,-3.052,0.366
-0.116,-0.038,1.010,3.784,-2.380,-1.648
-0.091,-0.028,1.060,2.502,-5.798,-0.427
-0.096,-0.023,1.023,-2.563,-8.179,3.540
-0.108,-0.000,0.964,-2.502,-7.019,5.188
-0.133,-0.011,0.966,3.357,-7.385,5.493
-0.166,-0.035,0.999,4.944,-6.958,3.418
-0.155,-0.022,1.000,3.723,-4.578,-0.122
-0.147,-0.020,0.997,3.235,-2.991,-0.610
-0.137,-0.035,1.012,2.747,-1.465,-0.122
-0.134,-0.045,1.012,0.916,1.709,2.014
-0.140,-0.074,0.991,0.488,2.441,2.869
-0.144,-0.087,0.986,-0.549,5.737,1.526
-0.127,-0.075,0.985,-1.160,8.179,-0.244
-0.114,-0.054,0.990,-0.488,5.798,-2.563
-0.118,-0.028,0.999,0.000,2.258,-2.075

