aX,aY,aZ,gX,gY,gZ
0.043,-0.862,2.413,5.310,56.030,-62.744
0.323,-0.730,2.647,-61.890,23.193,-71.899
0.335,-0.693,2.449,-171.265,-40.161,-45.593
0.188,-0.622,1.833,-211.487,-39.856,-28.748
0.153,-0.525,1.615,-246.826,-9.094,-7.385
0.119,-0.397,1.401,-252.747,-28.442,0.854
0.057,-0.351,1.261,-257.996,-46.997,-0.488
0.092,-0.291,1.168,-279.907,-78.613,-4.272
0.165,-0.124,0.922,-291.748,-99.365,-1.648
0.143,-0.035,0.756,-310.059,-142.761,2.808
0.047,0.080,0.371,-316.223,-149.353,-0.427
0.007,0.121,0.191,-318.298,-108.521,-11.230
-0.015,0.278,-0.028,-313.232,-69.214,-12.268
-0.008,0.441,-0.187,-287.170,-6.470,-2.991
-0.033,0.488,-0.325,-274.719,-2.502,0.244
-0.098,0.573,-0.752,-280.334,-8.667,0.916
-0.178,0.643,-1.039,-279.846,-18.921,12.146
-0.509,0.757,-1.589,-260.742,-16.357,20.569
-0.630,0.832,-1.789,-168.884,5.188,20.752
-0.633,1.011,-1.804,-97.595,8.057,10.254
-0.570,1.026,-1.574,48.523,2.380,-6.042
-0.442,0.856,-0.985,96.924,6.104,-6.958
-0.341,0.825,-0.774,130.127,19.287,-9.888
-0.074,0.942,-0.548,135.071,13.000,-13.062
-0.017,0.963,-0.498,161.072,-39.734,-6.287
-0.154,0.853,-0.366,181.274,-56.702,5.859
-0.258,0.785,-0.242,214.905,-6.958,34.241
-0.274,0.686,0.081,224.182,46.021,45.105
-0.242,0.626,0.240,228.455,114.807,55.664
-0.282,0.439,0.439,221.985,119.385,53.162
-0.289,0.344,0.509,211.365,112.793,33.936
-0.239,0.195,0.707,219.299,101.746,22.644
-0.233,0.109,0.845,243.652,70.190,2.747
-0.195,-0.019,1.069,242.554,61.096,-3.540
-0.153,-0.063,1.149,219.177,60.791,-9.216
-0.046,-0.243,1.313,214.783,68.298,-10.010
0.026,-0.337,1.454,219.727,88.379,-18.860
0.132,-0.363,1.724,216.797,81.604,-24.902
0.130,-0.310,1.745,171.387,26.978,-29.114
0.063,-0.206,1.579,139.893,0.305,-25.635
0.017,-0.200,1.436,98.083,-13.977,-20.813
-0.007,-0.175,1.218,85.083,-1.343,-21.606
0.012,-0.114,1.167,74.890,35.095,-16.113
0.063,-0.044,1.198,78.552,49.316,-11.169
0.078,-0.046,1.269,87.219,61.462,-3.601
0.110,-0.049,1.386,87.952,59.265,-2.258
0.123,-0.026,1.423,85.266,26.245,-2.747
0.047,-0.005,1.453,84.351,-2.258,-2.441
-0.032,-0.009,1.466,94.727,-28.259,-0.671
-0.115,0.072,1.464,92.346,-25.269,-1.587
-0.150,0.080,1.369,46.265,-31.006,-5.066
-0.219,0.020,1.063,23.743,-34.729,-4.822
-0.224,0.014,0.947,11.108,-31.738,-6.348
-0.165,0.020,0.886,14.648,-29.236,-8.362
-0.125,0.003,0.933,21.179,-26.306,-5.005
-0.082,-0.054,1.048,19.775,-23.315,0.305
-0.103,-0.077,1.063,10.559,-16.052,11.230
-0.117,-0.077,1.044,6.165,-13.245,13.611
-0.125,-0.068,1.023,1.770,-10.986,12.329
-0.136,-0.047,0.987,2.197,-11.536,9.644
-0.134,-0.034,0.974,6.165,-14.221,3.174
-0.125,-0.010,0.984,7.812,-13.794,1.343
-0.113,-0.003,1.011,8.789,-5.615,3.235
-0.111,-0.007,1.071,8.606,-4.028,5.920
-0.128,-0.033,1.081,3.967,-7.690,6.653
-0.113,-0.051,1.058,-0.305,-8.484,4.578
-0.097,-0.035,1.034,-5.249,-14.648,4.150
-0.134,-0.026,0.980,-5.859,-17.456,5.676
-0.155,-0.020,0.965,-5.554,-13.062,6.226
-0.182,-0.008,0.967,-4.395,-10.864,6.592
-0.208,-0.019,0.974,-1.465,-7.568,6.653
-0.236,-0.070,0.974,-1.282,-4.089,4.883
-0.233,-0.086,0.971,-3.662,2.563,-0.122
-0.208,-0.089,0.962,-4.822,5.188,-2.930
-0.175,-0.058,0.970,-3.479,6.775,-6.226
-0.161,-0.046,0.984,-1.709,5.920,-6.531
-0.127,-0.028,1.002,-2.014,8.362,-5.249
-0.109,-0.011,1.003,-2.930,10.010,-4.211
-0.091,0.011,0.996,-2.625,6.104,-1.465
-0.097,0.007,0.990,-1.221,2.869,-0.061
-0.101,-0.005,0.995,2.380,-1.038,0.610
-0.105,-0.006,1.006,2.991,-1.587,1.709
-0.146,-0.029,1.005,0.549,0.305,6.653
-0.160,-0.040,0.986,-1.648,4.272,8.118
-0.155,-0.033,0.964,-3.601,12.146,7.141
-0.156,-0.031,0.978,0.488,12.268,4.578
-0.149,-0.031,1.027,1.770,11.230,3.479
-0.139,-0.029,1.043,0.671,5.798,2.380
-0.132,-0.024,1.019,-1.099,3.174,1.953
-0.122,-0.022,0.987,-2.869,3.723,0.854
-0.095,-0.017,0.945,-1.526,3.418,1.587
-0.096,-0.023,0.940,4.700,-1.099,4.456
-0.121,-0.034,0.959,7.874,-3.174,5.310
-0.134,-0.037,0.975,10.620,-2.014,6.592
-0.161,-0.052,0.994,9.827,0.366,6.897
-0.170,-0.059,0.992,6.592,5.493,4.272
-0.158,-0.061,0.980,6.470,5.859,1.282
-0.153,-0.056,0.978,7.751,3.174,-2.808
-0.152,-0.043,0.974,7.202,4.456,-2.808
-0.142,-0.040,0.971,5.432,7.141,-1.892
-0.109,-0.029,1.055,5.554,5.859,-2.075
-0.102,-0.050,1.129,2.747,-3.540,-4.211
-0.104,-0.039,1.010,-2.686,-7.507,-4.333
-0.097,-0.001,0.940,-5.249,-2.991,-2.563
-0.126,-0.013,0.987,-0.244,-4.028,-0.610
-0.159,-0.053,1.015,4.761,-7.935,0.183
-0.157,-0.077,1.012,2.441,-4.028,-1.221
-0.144,-0.074,1.012,-1.526,1.221,-1.648
-0.145,-0.071,1.017,-3.845,1.587,-1.526
-0.135,-0.056,1.004,-9.277,5.249,-2.441
-0.107,-0.035,0.955,-8.362,5.737,-3.174
-0.100,-0.034,0.961,-0.977,-1.038,-5.127
-0.096,-0.029,0.994,2.014,-5.127,-5.432
-0.097,-0.020,0.999,4.395,-10.437,-2.319
-0.138,-0.018,0.995,5.127,-12.268,0.671
-0.162,-0.033,1.000,4.211,-8.118,3.601
-0.161,-0.052,1.009,2.441,-3.845,2.991
-0.142,-0.040,1.009,0.732,-0.732,1.038
-0.125,-0.007,1.013,0.977,-0.061,1.465

-0.240,-0.650,2.033,-10.620,47.180,-28.442
-0.067,-0.763,2.565,-42.664,59.326,-53.711
0.004,-0.730,2.639,-80.383,40.527,-58.044
0.043,-0.705,2.306,-187.317,-29.663,-51.758
0.065,-0.699,2.075,-224.243,-40.649,-44.373
0.226,-0.433,1.773,-258.728,0.427,-24.658
0.305,-0.288,1.671,-274.719,8.423,1.831
0.301,-0.299,1.447,-281.494,-9.888,14.526
0.285,-0.360,1.333,-302.856,-51.758,26.062
0.269,-0.361,1.079,-318.176,-71.472,28.625
0.213,-0.320,0.902,-358.276,-103.577,36.072
0.111,-0.228,0.417,-377.380,-107.971,36.743
0.096,-0.176,0.162,-382.446,-97.961,34.729
0.072,-0.019,-0.249,-367.859,-99.670,33.325
0.009,0.117,-0.434,-338.684,-113.892,24.231
-0.207,0.308,-0.797,-326.904,-103.149,17.761
-0.280,0.398,-0.984,-311.157,-34.119,7.080
-0.326,0.615,-1.424,-298.950,0.854,9.644
-0.407,0.735,-1.690,-223.022,10.986,23.682
-0.675,0.792,-2.014,-155.029,-7.324,17.700
-0.709,0.728,-1.905,-17.883,-25.208,-14.038
-0.478,0.702,-1.421,22.705,-13.489,-21.667
-0.355,0.729,-1.190,75.928,11.841,-15.686
-0.220,0.761,-0.806,103.271,14.709,-12.390
-0.170,0.776,-0.646,149.292,11.780,-9.399
-0.082,0.824,-0.427,164.246,5.188,-7.202
-0.093,0.824,-0.371,187.683,-19.531,2.991
-0.295,0.723,-0.197,203.064,-15.686,11.414
-0.346,0.680,-0.029,231.567,62.622,21.423
-0.202,0.616,0.378,234.924,104.065,17.456
-0.091,0.572,0.542,223.328,117.554,4.395
-0.019,0.465,0.630,210.449,92.102,5.737
-0.093,0.395,0.590,201.416,41.260,15.686
-0.265,0.234,0.649,213.745,35.828,12.024
-0.251,0.229,0.839,239.685,49.927,-16.724
-0.053,0.239,1.293,239.685,47.241,-29.297
0.005,0.174,1.377,199.890,14.221,-22.766
-0.016,0.077,1.282,175.049,4.761,-7.324
-0.065,0.074,1.182,157.349,22.766,19.836
-0.121,0.023,1.050,166.382,39.307,22.583
-0.141,-0.011,1.056,193.787,48.584,12.939
-0.134,-0.073,1.230,200.989,47.791,2.991
-0.077,-0.074,1.344,182.678,46.204,-16.907
0.057,0.008,1.426,159.119,36.621,-20.569
0.062,0.050,1.358,117.493,-3.662,-9.644
-0.091,0.019,1.143,111.389,-21.118,-4.211
-0.135,-0.025,1.101,111.938,-13.733,1.343
-0.120,-0.025,1.130,108.887,8.118,6.958
-0.111,-0.007,1.172,104.858,41.016,19.470
-0.151,-0.058,1.342,106.873,38.574,21.973
-0.182,-0.105,1.511,114.014,36.804,18.494
-0.177,-0.100,3.066,138.733,35.217,-1.404
0.003,-0.603,2.871,59.753,-58.105,-26.184
-0.020,-0.121,0.860,-82.886,-92.468,8.606
-0.036,0.295,0.546,-120.178,-92.834,30.518
-0.029,0.293,0.504,-53.467,-92.896,23.804
-0.133,0.189,0.496,15.137,-78.430,28.931
-0.302,0.089,0.563,29.236,-47.607,34.790
-0.317,0.033,0.672,47.302,11.047,37.415
-0.301,-0.089,0.960,51.208,25.085,35.278
-0.298,-0.026,1.247,53.467,25.879,15.869
-0.230,-0.260,1.626,50.049,-0.305,-5.127
-0.182,-0.316,1.143,-10.681,-47.913,-4.395
-0.183,0.077,0.694,-22.705,-33.997,-1.221
-0.158,0.084,0.871,10.437,-3.357,-10.315
-0.194,-0.066,1.125,12.939,-1.892,-8.240
-0.225,-0.078,1.041,-2.869,-3.113,-1.282
-0.243,-0.024,0.944,-5.127,-1.831,-1.709
-0.238,-0.022,0.981,-1.404,-3.784,-3.845
-0.230,-0.016,0.984,-1.770,-4.150,-3.662
-0.214,0.004,0.968,-4.883,-0.549,-1.709
-0.209,0.003,0.967,-2.808,0.793,-1.038
-0.201,0.006,0.979,-0.793,-2.441,-1.343
-0.203,0.003,0.975,3.052,-10.986,-1.160
-0.214,-0.025,0.981,3.601,-13.184,-0.793
-0.213,-0.038,0.977,3.052,-13.428,0.549
-0.225,-0.054,0.976,2.991,-14.038,1.465
-0.244,-0.054,0.981,1.099,-14.221,3.845
-0.276,-0.038,0.965,-0.549,-12.024,4.700
-0.278,-0.031,0.955,-1.343,-7.263,3.052
-0.261,-0.016,0.962,-0.793,-7.263,1.770
-0.253,-0.012,0.968,0.732,-9.766,0.244
-0.234,0.000,0.978,1.221,-10.498,-0.427
-0.221,0.009,0.979,1.648,-12.329,1.038
-0.218,-0.003,0.971,2.136,-14.099,3.540
-0.247,-0.036,0.973,2.747,-16.968,7.690
-0.265,-0.040,0.969,2.686,-19.226,9.216
-0.300,-0.034,0.953,3.357,-20.447,9.033
-0.313,-0.032,0.948,3.418,-18.921,8.179
-0.319,-0.048,0.941,2.258,-14.832,8.118
-0.317,-0.055,0.943,0.061,-5.127,7.019
-0.320,-0.048,0.955,0.366,-2.563,5.005
-0.319,-0.039,0.957,1.831,-3.174,-0.732
-0.299,-0.017,0.949,2.014,-2.808,-2.441
-0.292,-0.013,0.953,1.465,0.549,-2.686
-0.290,-0.028,0.965,0.671,2.197,-2.136
-0.289,-0.035,0.964,-1.099,2.441,-0.916
-0.288,-0.037,0.956,-1.648,2.014,-0.427
-0.292,-0.040,0.954,-2.136,5.127,0.000
-0.294,-0.048,0.955,-1.892,6.775,-0.488
-0.287,-0.049,0.961,-1.160,7.324,-1.892
-0.262,-0.039,0.974,-1.282,6.775,-1.709
-0.255,-0.028,0.975,-2.747,4.822,1.221
-0.259,-0.021,0.965,-3.235,3.967,3.052
-0.267,-0.020,0.960,-3.113,3.296,4.639
-0.270,-0.021,0.962,-2.991,3.723,5.005
-0.268,-0.020,0.958,-2.686,3.967,6.287
-0.273,-0.024,0.951,-2.014,3.418,6.470
-0.276,-0.028,0.957,-0.122,1.221,5.676
-0.279,-0.027,0.961,0.671,0.183,5.127
-0.271,-0.019,0.964,1.038,0.977,3.723
-0.261,-0.016,0.963,0.610,2.197,3.357
-0.250,-0.017,0.963,0.977,1.404,4.089
-0.261,-0.034,0.967,1.404,-0.916,5.188
-0.280,-0.043,0.967,0.122,-0.977,6.470
-0.293,-0.046,0.956,-0.671,0.671,5.737
-0.295,-0.044,0.951,0.122,0.916,3.357
-0.300,-0.046,0.954,0.977,0.793,2.197
-0.285,-0.035,0.963,1.282,1.953,0.122

0.046,-0.608,2.448,-37.109,82.458,-33.630
0.114,-0.666,2.643,-97.595,22.034,-21.606
0.083,-0.702,2.589,-138.245,-4.639,-10.376
0.095,-0.638,2.278,-218.750,-0.305,5.737
0.088,-0.592,2.076,-277.893,5.554,13.000
0.078,-0.537,1.709,-298.950,-6.226,11.658
0.070,-0.521,1.409,-325.684,-49.988,11.414
0.050,-0.520,1.238,-358.582,-102.539,15.198
0.020,-0.468,0.751,-382.629,-127.686,16.235
0.031,-0.410,0.447,-422.974,-158.875,10.010
0.100,-0.209,-0.176,-430.359,-165.344,3.235
0.099,-0.135,-0.491,-391.418,-162.109,-20.508
0.038,0.176,-0.936,-352.356,-146.179,-37.292
0.029,0.422,-1.087,-260.315,-85.571,-63.293
0.016,0.763,-1.243,-211.792,-50.415,-67.749
-0.008,0.891,-1.219,-135.498,17.151,-59.814
-0.005,0.927,-1.225,-118.225,40.527,-50.720
-0.018,0.994,-1.315,-95.337,48.828,-24.292
-0.061,1.014,-1.322,-74.097,31.311,-8.667
-0.191,1.040,-1.181,-15.198,-6.165,14.587
-0.239,1.035,-1.045,16.174,-9.155,19.043
-0.247,0.986,-0.751,69.580,7.690,14.465
-0.192,0.995,-0.630,92.957,16.357,6.592
-0.115,1.120,-0.510,98.083,9.277,8.789
-0.151,1.136,-0.497,115.723,-11.230,21.790
-0.294,0.966,-0.475,127.747,-8.606,30.029
-0.342,0.857,-0.434,153.381,35.645,41.382
-0.318,0.712,-0.271,169.189,65.918,42.664
-0.276,0.645,-0.153,204.895,99.976,39.490
-0.206,0.492,0.108,219.116,98.755,34.546
-0.163,0.429,0.244,228.699,91.064,27.649
-0.048,0.250,0.548,243.713,74.890,16.479
-0.003,0.144,0.698,252.686,72.693,16.418
0.032,-0.032,0.938,264.771,86.731,20.630
0.047,-0.088,1.040,265.747,98.022,20.203
0.062,-0.130,1.158,264.709,89.966,8.362
0.055,-0.231,1.435,259.338,73.120,0.610
0.051,-0.242,1.534,223.511,45.044,-6.104
0.048,-0.237,1.601,198.914,35.522,-7.690
0.055,-0.235,1.582,152.344,22.827,-7.935
0.069,-0.145,1.485,132.141,13.672,-5.920
0.069,-0.064,1.358,103.516,-3.662,-1.587
0.068,-0.048,1.302,95.520,-6.653,-0.854
0.062,-0.037,1.201,84.534,1.038,-3.845
0.069,-0.008,1.160,75.317,9.521,-3.906
0.056,0.043,1.098,72.571,4.700,-1.404
0.028,0.032,1.085,69.519,-1.953,7.629
-0.034,0.002,1.113,67.810,3.357,12.573
-0.080,0.004,1.155,73.853,11.169,17.761
-0.278,-0.090,1.592,95.459,23.499,17.395
-0.255,-0.079,2.009,134.766,58.228,13.489
0.058,0.102,2.179,109.497,78.247,-7.935
0.029,0.076,1.868,-31.372,-40.955,8.911
-0.118,0.081,1.028,-49.316,-79.041,13.062
-0.182,0.039,0.709,-29.968,-96.924,-14.587
-0.163,0.035,0.460,-12.573,-77.393,-27.100
-0.092,0.084,0.502,14.221,-7.446,-18.616
-0.007,0.107,0.729,26.428,20.752,-5.615
-0.014,0.061,0.867,47.852,37.292,8.057
-0.090,-0.013,1.160,54.687,35.217,7.263
-0.110,-0.013,1.260,44.434,27.649,-4.517
-0.089,0.038,1.289,30.945,20.691,-10.742
-0.071,0.073,1.230,8.667,-0.854,-15.076
-0.088,0.089,1.048,3.784,-9.399,-14.282
-0.095,0.082,0.980,0.549,-9.949,-10.742
-0.071,0.037,0.927,-0.305,-6.165,-7.507
-0.067,0.035,0.973,5.676,7.324,1.099
-0.057,0.007,1.038,6.226,9.766,2.747
-0.068,-0.020,1.045,6.836,2.136,1.282
-0.093,-0.035,1.015,5.249,-1.099,-0.793
-0.094,-0.027,0.991,2.380,0.061,-3.601
-0.096,0.002,0.950,1.648,2.563,-3.845
-0.099,0.015,0.932,5.920,8.179,-6.470
-0.081,0.011,0.937,10.132,9.155,-8.850
-0.065,0.010,0.969,16.113,7.812,-8.789
-0.053,-0.020,1.038,16.541,8.240,-7.751
-0.045,-0.016,1.064,12.451,9.155,-8.423
-0.014,-0.013,1.067,11.414,5.615,-10.315
-0.012,-0.024,1.016,12.024,-9.705,-9.766
-0.047,0.006,0.966,12.817,-13.794,-7.812
-0.060,0.018,0.979,16.418,-9.216,-6.226
-0.077,-0.011,0.986,19.226,-5.310,-7.996
-0.074,-0.039,0.990,22.644,-1.465,-13.062
-0.066,-0.081,1.044,21.057,-0.732,-13.123
-0.071,-0.089,1.067,7.019,4.272,-6.897
-0.054,-0.036,1.024,-0.610,7.019,-3.784
-0.056,-0.024,0.975,-0.854,0.488,-2.563
-0.061,-0.042,1.000,3.906,-4.150,-2.441
-0.050,-0.050,1.016,3.357,-2.869,-0.916
-0.053,-0.047,0.993,3.418,-5.066,0.610
-0.079,-0.066,1.009,4.150,-5.981,-0.061
-0.079,-0.067,1.029,0.671,-0.366,0.061
-0.067,-0.042,1.010,-2.075,2.136,0.793
-0.059,-0.032,0.989,-1.770,0.183,0.793
-0.054,-0.026,0.973,1.648,-4.517,-0.061
-0.058,-0.036,0.990,6.104,-11.108,-0.671
-0.072,-0.057,1.023,5.371,-9.949,0.732
-0.090,-0.068,1.023,1.526,-5.127,2.319
-0.100,-0.055,1.007,-0.122,-3.357,1.831
-0.096,-0.041,0.988,0.854,-2.686,0.305
-0.087,-0.032,0.981,2.991,-3.662,-0.305
-0.083,-0.040,1.001,5.310,-6.409,-0.916
-0.081,-0.060,1.019,4.211,-5.920,-1.038
-0.073,-0.057,1.009,1.587,-1.038,-0.488
-0.069,-0.057,0.992,1.526,-0.244,-0.122
-0.075,-0.062,1.002,0.732,-0.916,0.000
-0.067,-0.045,0.996,-0.061,-1.770,0.854
-0.067,-0.036,0.982,2.380,-6.226,3.296
-0.081,-0.048,0.995,4.028,-7.141,3.723
-0.087,-0.055,1.005,4.517,-6.653,3.723
-0.097,-0.056,1.000,4.272,-7.141,3.296
-0.109,-0.062,1.008,2.686,-5.188,1.831
-0.110,-0.064,0.999,1.404,-2.441,1.160
-0.107,-0.064,0.990,0.854,0.183,0.244
-0.102,-0.072,1.008,0.854,0.549,0.427
-0.097,-0.067,1.012,-1.343,2.197,1.709
-0.095,-0.044,0.997,-2.258,2.441,2.136
-0.105,-0.041,0.994,-3.235,4.639,1.221
-0.108,-0.047,0.990,-3.540,6.653,-0.549

-0.028,-0.756,2.285,-60.669,130.615,21.362
0.134,-0.676,2.255,-129.028,90.027,10.132
0.146,-0.694,2.123,-185.608,13.306,-4.150
0.168,-0.630,1.890,-224.365,-1.831,-19.653
0.224,-0.488,1.737,-243.530,-5.493,-22.095
0.241,-0.513,1.572,-278.992,-23.499,-15.320
0.251,-0.546,1.491,-318.726,-43.945,-5.493
0.289,-0.451,1.239,-340.332,-57.373,2.563
0.283,-0.376,1.043,-367.798,-90.820,20.630
0.202,-0.217,0.634,-370.605,-107.605,25.208
0.159,-0.069,0.261,-357.727,-136.963,17.944
0.116,-0.028,0.085,-346.252,-154.358,7.385
-0.010,0.059,-0.291,-330.688,-150.269,-14.954
-0.038,0.147,-0.459,-317.688,-64.514,-23.071
-0.021,0.459,-0.784,-305.298,-20.325,-20.447
-0.054,0.590,-0.945,-260.132,18.494,-12.146
-0.192,0.768,-1.353,-235.535,17.761,-10.986
-0.236,0.842,-1.566,-189.575,-6.775,-20.569
-0.198,0.999,-1.911,-160.950,-31.616,-25.574
-0.197,1.074,-1.975,-80.627,-87.708,-20.691
-0.275,1.105,-1.899,-33.203,-83.496,-14.648
-0.244,1.092,-1.746,55.237,-9.888,-1.221
-0.069,1.067,-1.273,92.651,22.949,6.653
-0.008,1.034,-1.030,146.057,38.025,16.907
-0.005,0.976,-0.649,160.156,30.945,20.996
-0.046,0.937,-0.526,178.528,21.667,31.738
-0.108,0.807,-0.326,190.430,25.391,36.377
-0.123,0.750,-0.216,215.759,43.274,41.504
-0.113,0.656,0.026,225.220,54.993,42.358
-0.111,0.598,0.142,231.140,70.984,42.603
-0.170,0.438,0.342,230.225,75.195,41.565
-0.182,0.333,0.477,238.831,89.600,31.555
-0.123,0.121,0.878,248.108,97.046,25.574
-0.075,0.073,1.042,248.413,94.299,17.761
0.006,0.064,1.148,236.633,74.524,13.977
-0.016,0.042,1.113,213.806,8.423,8.972
-0.081,-0.061,1.086,209.290,-16.052,5.981
-0.098,-0.133,1.121,203.064,-20.142,3.235
-0.079,-0.170,1.205,195.007,0.305,4.272
-0.035,-0.129,1.222,175.415,43.945,4.517
0.042,-0.074,1.222,166.504,48.523,4.517
0.061,-0.058,1.214,150.085,36.377,8.423
0.097,0.035,1.237,142.883,35.400,13.428
0.110,0.077,1.248,139.160,37.415,24.536
0.064,0.062,1.217,138.672,28.931,28.381
0.017,0.004,1.207,140.442,1.953,30.396
-0.003,-0.163,1.345,145.813,-2.747,27.588
-0.006,-0.237,1.619,189.758,14.648,19.531
0.020,-0.324,2.528,227.722,34.851,14.343
0.037,-0.263,2.690,162.781,16.724,-11.902
-0.063,-0.259,1.849,47.485,-33.997,-24.902
-0.084,-0.251,1.218,-71.411,-70.068,-37.048
-0.068,-0.110,0.478,-55.298,-53.955,-37.598
-0.139,-0.012,0.366,-6.409,-8.301,-25.513
-0.121,-0.041,0.566,24.292,40.405,-4.700
-0.122,-0.053,0.762,42.358,53.040,2.441
-0.114,-0.076,1.165,74.280,54.626,-0.488
-0.075,-0.097,1.309,77.820,44.617,-20.752
0.077,-0.075,1.726,71.594,30.518,-34.912
0.154,-0.195,1.528,21.729,-6.287,-40.283
0.050,-0.035,0.737,-5.249,-1.221,-31.250
0.109,0.047,0.745,8.972,11.414,-26.245
0.182,0.002,1.090,20.752,3.357,-15.930
0.093,-0.064,1.135,13.184,-16.968,8.484
-0.086,-0.122,1.089,2.686,-12.146,12.573
-0.093,-0.089,1.046,-13.123,2.991,12.817
-0.067,-0.009,0.954,-13.672,1.404,12.512
-0.067,0.003,0.958,-4.150,-8.240,9.583
-0.075,-0.028,0.994,0.305,-9.705,7.996
-0.072,-0.055,1.009,3.418,-7.019,5.493
-0.051,-0.087,1.021,1.709,-5.859,5.554
-0.051,-0.097,1.021,-3.296,-0.427,8.118
-0.052,-0.097,1.009,-5.066,4.456,8.606
-0.050,-0.085,0.997,-3.357,2.136,5.920
-0.073,-0.077,0.990,-0.061,-4.883,3.052
-0.084,-0.078,1.000,3.662,-12.268,-2.014
-0.068,-0.071,1.015,2.563,-10.010,-2.563
-0.058,-0.063,1.011,-1.099,-3.418,-1.099
-0.058,-0.068,1.004,-2.197,-1.282,-0.183
-0.058,-0.075,0.996,-2.991,1.404,0.977
-0.049,-0.072,0.975,-2.686,0.000,0.732
-0.043,-0.063,0.970,0.061,-6.714,-0.366
-0.043,-0.064,0.965,3.113,-9.827,-1.343
-0.057,-0.084,0.967,8.057,-11.292,-3.967
-0.054,-0.088,0.976,8.484,-8.301,-4.456
-0.054,-0.081,1.000,8.179,-2.075,-2.502
-0.056,-0.075,1.014,7.385,-2.014,-0.916
-0.061,-0.073,1.031,4.761,-4.028,1.648
-0.061,-0.080,1.028,3.479,-4.639,2.319
-0.059,-0.101,1.005,0.854,-4.150,2.747
-0.058,-0.105,0.991,-0.488,-0.061,2.869
-0.049,-0.094,0.966,-0.122,1.038,3.174
-0.046,-0.090,0.960,3.174,-1.038,4.272
-0.056,-0.075,0.969,4.578,-2.319,5.066
-0.066,-0.074,0.974,6.165,-0.366,7.263
-0.092,-0.069,1.008,7.141,1.892,7.324
-0.100,-0.086,1.058,8.911,2.319,1.343
-0.096,-0.128,1.072,6.165,-2.625,-1.587
-0.090,-0.106,1.001,-1.953,-3.845,-2.502
-0.066,-0.080,0.951,-1.221,-0.854,-2.319
-0.066,-0.090,0.987,3.845,-2.747,-2.136
-0.081,-0.116,1.023,3.906,-2.136,-2.380
-0.078,-0.116,1.016,-0.305,5.920,-2.319
-0.066,-0.104,0.997,-1.587,8.301,-2.258
-0.061,-0.097,0.999,-1.709,6.653,-2.502
-0.057,-0.087,0.999,-1.587,5.188,-2.563
-0.054,-0.078,0.995,-1.709,4.150,-2.441
-0.042,-0.082,0.994,-0.977,3.418,-2.502
-0.042,-0.092,1.002,0.427,-0.244,-1.770
-0.049,-0.097,1.005,0.183,-2.197,-0.061
-0.061,-0.098,1.009,-0.671,-1.831,0.977
-0.067,-0.093,1.006,-2.686,-0.488,2.258
-0.076,-0.091,0.998,-3.113,0.671,2.075
-0.075,-0.093,0.999,-3.479,3.418,0.366
-0.057,-0.091,0.998,-3.418,4.517,-0.305
-0.041,-0.086,0.997,-3.235,3.662,-0.305
-0.042,-0.089,0.996,-2.441,1.892,0.732
-0.050,-0.082,0.998,-2.075,1.160,1.343
